CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo,clasificacion,estatus_publicacion,prioridad_comercial,score_publicabilidad,motivo_clasificacion,accion_siguiente,municipio,direccion_completa,tiene_telefono,tiene_correo,tiene_web,tiene_coordenadas,publish_rank,publication_score,public_name,category_public,estado_slug,municipio_slug,business_slug,url_path,canonical_url,published_status,published_at,scheduled_date,publication_batch,noindex,sitemap_include,sitemap_priority,sitemap_changefreq,lastmod,schema_type,h1,seo_title,seo_description,public_description,source,pre_publish_check,website_normalized,website_status,website_status_detail,website_http_status,website_final_url,show_website_button
22014468211008791000000000U9,11418674,VENTA DE REFACCIONES AUTOMOTRICES ASYR,VENTA DE REFACCIONES AUTOMOTRICES ASYR,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,JUAN RAMON JIMENEZ,,,PRADOS DEL MIRADOR,76070,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423774513,VENTAS.QRO@ASYR.COM.MX,,Fijo,-100.38249004,20.57270573,,,,1443,005,468211,,46,468,4682,46821,,COLONIA,2024-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, JUAN RAMON JIMENEZ, PRADOS DEL MIRADOR, 76070, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,50,72,Venta De Refacciones Automotrices Asyr,Refacciones diesel y camión,queretaro,queretaro,venta-de-refacciones-automotrices-asyr-queretaro-418674,/queretaro/queretaro/venta-de-refacciones-automotrices-asyr-queretaro-418674/,https://www.rankearefaccionarias.info/queretaro/queretaro/venta-de-refacciones-automotrices-asyr-queretaro-418674/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Venta De Refacciones Automotrices Asyr en Querétaro, Querétaro","Venta De Refacciones Automotrices Asyr | Refaccionaria en Querétaro, Querétaro","Ficha de Venta De Refacciones Automotrices Asyr, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Venta De Refacciones Automotrices Asyr es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007571001000000U6,8078286,SUSPENSIONES MARIANO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,AVENIDA,UNIVERSIDAD,185,,CENTRO,76000,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422154069,URQUIZA_GABO@HOTMAIL.COM,,Fijo,-100.40390600,20.59579303,,,,0303,025,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, UNIVERSIDAD, 185, CENTRO, 76000, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,51,72,Suspensiones Mariano,Suspensión y amortiguadores,queretaro,queretaro,suspensiones-mariano-queretaro-078286,/queretaro/queretaro/suspensiones-mariano-queretaro-078286/,https://www.rankearefaccionarias.info/queretaro/queretaro/suspensiones-mariano-queretaro-078286/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Suspensiones Mariano en Querétaro, Querétaro","Suspensiones Mariano | Refaccionaria en Querétaro, Querétaro","Ficha de Suspensiones Mariano, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Suspensiones Mariano es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211000951000017933S7,6451717,SURTIDORA DE REFACCIONES AUTOMOTRICES,SURTIDORA DE REFACCIONES AUTOMOTRICES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA,FEDERAL 57 MÉXICO-QUERÉTARO,212,,PLAZAS DEL SOL,76099,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4424113030,MEGA@ALLCARS.COM.MX,,Fijo,-100.37524859,20.57898029,,,,1458,034,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CARRETERA, FEDERAL 57 MÉXICO-QUERÉTARO, 212, PLAZAS DEL SOL, 76099, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,52,72,Surtidora De Refacciones Automotrices,Refacciones diesel y camión,queretaro,queretaro,surtidora-de-refacciones-automotrices-queretaro-451717,/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-451717/,https://www.rankearefaccionarias.info/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-451717/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Surtidora De Refacciones Automotrices en Querétaro, Querétaro","Surtidora De Refacciones Automotrices | Refaccionaria en Querétaro, Querétaro","Ficha de Surtidora De Refacciones Automotrices, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Surtidora De Refacciones Automotrices es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211003821000017933S9,3566965,SURTIDORA DE REFACCIONES AUTOMOTRICES,SURTIDORA DE REFACCIONES AUTOMOTRICES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,PIE DE LA CUESTA,701,,DESARROLLO SAN PABLO,76130,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4424112348,PIEDELACUESTA@ALLCARS.COM.MX,,Fijo,-100.40597053,20.62300526,,,,1157,032,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, PIE DE LA CUESTA, 701, DESARROLLO SAN PABLO, 76130, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,53,72,Surtidora De Refacciones Automotrices,Refacciones diesel y camión,queretaro,queretaro,surtidora-de-refacciones-automotrices-queretaro-566965,/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-566965/,https://www.rankearefaccionarias.info/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-566965/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Surtidora De Refacciones Automotrices en Querétaro, Querétaro","Surtidora De Refacciones Automotrices | Refaccionaria en Querétaro, Querétaro","Ficha de Surtidora De Refacciones Automotrices, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Surtidora De Refacciones Automotrices es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211001461000017933S6,3614080,SURTIDORA DE REFACCIONES AUTOMOTRICES,SURTIDORA DE REFACCIONES AUTOMOTRICES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,TECNOLÓGICO,3,,NIÑOS HEROES,76010,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4424104600,TECNOLOGICO@ALLCARS.COM.MX,,Fijo,-100.40396435,20.58847056,,,,230A,012,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, TECNOLÓGICO, 3, NIÑOS HEROES, 76010, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,54,72,Surtidora De Refacciones Automotrices,Refacciones diesel y camión,queretaro,queretaro,surtidora-de-refacciones-automotrices-queretaro-614080,/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614080/,https://www.rankearefaccionarias.info/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614080/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Surtidora De Refacciones Automotrices en Querétaro, Querétaro","Surtidora De Refacciones Automotrices | Refaccionaria en Querétaro, Querétaro","Ficha de Surtidora De Refacciones Automotrices, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Surtidora De Refacciones Automotrices es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211001591000017933S0,3614243,SURTIDORA DE REFACCIONES AUTOMOTRICES,SURTIDORA DE REFACCIONES AUTOMOTRICES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,IGNACIO ZARAGOZA (ANILLO VIAL FRAY JUNIPERO SERRA),179,,LA CRUZ,76020,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423130780,ZARAGOZA@ALLCARS.COM.MX,,Fijo,-100.38021542,20.59163904,,,,0430,010,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, IGNACIO ZARAGOZA (ANILLO VIAL FRAY JUNIPERO SERRA), 179, LA CRUZ, 76020, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,55,72,Surtidora De Refacciones Automotrices,Refacciones diesel y camión,queretaro,queretaro,surtidora-de-refacciones-automotrices-queretaro-614243,/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614243/,https://www.rankearefaccionarias.info/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614243/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Surtidora De Refacciones Automotrices en Querétaro, Querétaro","Surtidora De Refacciones Automotrices | Refaccionaria en Querétaro, Querétaro","Ficha de Surtidora De Refacciones Automotrices, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Surtidora De Refacciones Automotrices es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211003393003017933M9,3614242,SURTIDORA DE REFACCIONES AUTOMOTRICES,SURTIDORA DE REFACCIONES AUTOMOTRICES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,AVENIDA,DE LA ACORDADA,104,,CARRETAS,76050,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4424100048,CARRETAS@ALLCARS.COM.MX,,Fijo,-100.37300360,20.58948702,,,,0479,025,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, DE LA ACORDADA, 104, CARRETAS, 76050, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,56,72,Surtidora De Refacciones Automotrices,Refacciones diesel y camión,queretaro,queretaro,surtidora-de-refacciones-automotrices-queretaro-614242,/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614242/,https://www.rankearefaccionarias.info/queretaro/queretaro/surtidora-de-refacciones-automotrices-queretaro-614242/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Surtidora De Refacciones Automotrices en Querétaro, Querétaro","Surtidora De Refacciones Automotrices | Refaccionaria en Querétaro, Querétaro","Ficha de Surtidora De Refacciones Automotrices, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Surtidora De Refacciones Automotrices es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211003273001000000U3,3580489,REFACCIONES Y SERVICIOS SAN ROQUE,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,SAN ROQUE,132,,SANTA CATARINA,76157,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422173996,SANROQUEMOSTRADOR@HOTMAIL.COM,,Fijo,-100.40203085,20.60363269,,,,0248,010,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, SAN ROQUE, 132, SANTA CATARINA, 76157, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,57,72,Refacciones Y Servicios San Roque,Refacciones diesel y camión,queretaro,queretaro,refacciones-y-servicios-san-roque-queretaro-580489,/queretaro/queretaro/refacciones-y-servicios-san-roque-queretaro-580489/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-y-servicios-san-roque-queretaro-580489/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Y Servicios San Roque en Querétaro, Querétaro","Refacciones Y Servicios San Roque | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Y Servicios San Roque, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Y Servicios San Roque es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211004051000000000U2,3549871,REFACCIONES Y SERVICIO AUTOELECTRIC,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,SAN DIEGO,24,,FELIPE CARRILLO PUERTO,76139,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423413618,AUTOELECTRICFACTURAS@GMAIL.COM,,Fijo,-100.42314967,20.60272031,,,,0182,044,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, SAN DIEGO, 24, FELIPE CARRILLO PUERTO, 76139, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,58,72,Refacciones Y Servicio Autoelectric,Refacciones diesel y camión,queretaro,queretaro,refacciones-y-servicio-autoelectric-queretaro-549871,/queretaro/queretaro/refacciones-y-servicio-autoelectric-queretaro-549871/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-y-servicio-autoelectric-queretaro-549871/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Y Servicio Autoelectric en Querétaro, Querétaro","Refacciones Y Servicio Autoelectric | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Y Servicio Autoelectric, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Y Servicio Autoelectric es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211008971000000000U7,9835401,REFACCIONES RQ,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA,MONTERREY,,,RANCHO QUEMADO,76147,"SAN JOSÉ EL ALTO                                                                                              , Querétaro, QUERÉTARO                               ",4421419585,MORAOSVALDO087@GMAIL.COM,,Fijo,-100.37471548,20.65778462,,,,3242,011,468211,,46,468,4682,46821,,COLONIA,2024-11,220140101,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CARRETERA, MONTERREY, RANCHO QUEMADO, 76147, SAN JOSÉ EL ALTO                                                                                              , Querétaro, QUERÉTARO",sí,sí,no,sí,59,72,Refacciones Rq,Refacciones diesel y camión,queretaro,queretaro,refacciones-rq-queretaro-835401,/queretaro/queretaro/refacciones-rq-queretaro-835401/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-rq-queretaro-835401/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Rq en Querétaro, Querétaro","Refacciones Rq | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Rq, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Rq es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007751000000000U4,8720821,REFACCIONES PARTES IGUALES,REFACCIONES PARTES IGUALES,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,LUIS VEGA Y MONROY,306,,PLAZAS DEL SOL,76099,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422230620,FACTURASPARTESIGUALES@GMAIL.COM,,Fijo,-100.37858191,20.57656645,,,,1458,001,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, LUIS VEGA Y MONROY, 306, PLAZAS DEL SOL, 76099, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,60,72,Refacciones Partes Iguales,Refacciones diesel y camión,queretaro,queretaro,refacciones-partes-iguales-queretaro-720821,/queretaro/queretaro/refacciones-partes-iguales-queretaro-720821/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-partes-iguales-queretaro-720821/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Partes Iguales en Querétaro, Querétaro","Refacciones Partes Iguales | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Partes Iguales, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Partes Iguales es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211003002002000000U6,3554738,REFACCIONES ESPECIALIZADAS DE QUERETARO,REFACCIONES ESPECIALIZADAS DE QUERETARO,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,REFORMA AGRARIA,20,,CASA BLANCA,76030,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422216527,REFACC_ESPEC@HOTMAIL.COM,,Fijo,-100.39773074,20.57997451,,,,0483,017,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, REFORMA AGRARIA, 20, CASA BLANCA, 76030, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,61,72,Refacciones Especializadas De Queretaro,Refacciones diesel y camión,queretaro,queretaro,refacciones-especializadas-de-queretaro-queretaro-554738,/queretaro/queretaro/refacciones-especializadas-de-queretaro-queretaro-554738/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-especializadas-de-queretaro-queretaro-554738/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Especializadas De Queretaro en Querétaro, Querétaro","Refacciones Especializadas De Queretaro | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Especializadas De Queretaro, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Especializadas De Queretaro es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211009401000000000U4,10618337,REFACCIONES DIESEL TRUCK,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,MONTERREY,6131,,FRAY JUNIPERO SERRA,76147,"SAN JOSÉ EL ALTO                                                                                              , Querétaro, QUERÉTARO                               ",4427828108,MARTINEZJUSTINO599@GMAIL.COM,,Fijo,-100.37574514,20.66085331,,,,3242,033,468211,,46,468,4682,46821,,COLONIA,2024-11,220140101,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, MONTERREY, 6131, FRAY JUNIPERO SERRA, 76147, SAN JOSÉ EL ALTO                                                                                              , Querétaro, QUERÉTARO",sí,sí,no,sí,62,72,Refacciones Diesel Truck,Refacciones diesel y camión,queretaro,queretaro,refacciones-diesel-truck-queretaro-618337,/queretaro/queretaro/refacciones-diesel-truck-queretaro-618337/,https://www.rankearefaccionarias.info/queretaro/queretaro/refacciones-diesel-truck-queretaro-618337/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refacciones Diesel Truck en Querétaro, Querétaro","Refacciones Diesel Truck | Refaccionaria en Querétaro, Querétaro","Ficha de Refacciones Diesel Truck, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refacciones Diesel Truck es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211006771000000000U3,8045825,REFACCIONARIA FRENOS Y CLUTCH CASA BLANCA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,AVENIDA DE LA LUZ,205,,SATELITE,76110,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423219988,AVILA.ARQ98@HOTMAIL.COM,,Fijo,-100.44705259,20.63855622,,,,0106,037,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, AVENIDA DE LA LUZ, 205, SATELITE, 76110, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,63,72,Refaccionaria Frenos Y Clutch Casa Blanca,Frenos y clutch,queretaro,queretaro,refaccionaria-frenos-y-clutch-casa-blanca-queretaro-045825,/queretaro/queretaro/refaccionaria-frenos-y-clutch-casa-blanca-queretaro-045825/,https://www.rankearefaccionarias.info/queretaro/queretaro/refaccionaria-frenos-y-clutch-casa-blanca-queretaro-045825/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria Frenos Y Clutch Casa Blanca en Querétaro, Querétaro","Refaccionaria Frenos Y Clutch Casa Blanca | Refaccionaria en Querétaro, Querétaro","Ficha de Refaccionaria Frenos Y Clutch Casa Blanca, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refaccionaria Frenos Y Clutch Casa Blanca es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
