CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo,clasificacion,estatus_publicacion,prioridad_comercial,score_publicabilidad,motivo_clasificacion,accion_siguiente,municipio,direccion_completa,tiene_telefono,tiene_correo,tiene_web,tiene_coordenadas,publish_rank,publication_score,public_name,category_public,estado_slug,municipio_slug,business_slug,url_path,canonical_url,published_status,published_at,scheduled_date,publication_batch,noindex,sitemap_include,sitemap_priority,sitemap_changefreq,lastmod,schema_type,h1,seo_title,seo_description,public_description,source,pre_publish_check
19039468211009751001000000U4,8753359,REFACIONARIA ROSCO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CALLE,PROFESOR MOISES SAENZ AVENIDA URDIALES,412,,MITRAS CENTRO,64460,"Monterrey, Monterrey, Nuevo León",8117614044,VENTAS14@ROSCO.COM.MX,WWW.ROSCO.COM.MX,Fijo,-100.34461993,25.69070669,,,,1169,012,468211,,46,468,4682,46821,,COLONIA,2019-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, PROFESOR MOISES SAENZ AVENIDA URDIALES, 412, MITRAS CENTRO, 64460, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,27,82,Refacionaria Rosco,Refacciones diesel y camión,nuevo-leon,monterrey,refacionaria-rosco-monterrey-753359,/nuevo-leon/monterrey/refacionaria-rosco-monterrey-753359/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/refacionaria-rosco-monterrey-753359/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Refacionaria Rosco en Monterrey, Nuevo León","Refacionaria Rosco | Refaccionaria en Monterrey, Nuevo León","Ficha de Refacionaria Rosco, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Refacionaria Rosco es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211005535000009092M5,6366366,RECAVISA,REFACCIONARIA CASA VILLARREAL,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",51 a 100 personas,CALLE,CARLOS SALAZAR,334,,CENTRO,64000,"Monterrey, Monterrey, Nuevo León",8115882185,VAVILA@RECAVISA.COM,WWW.RECAVISA.COM.MX,Fijo,-100.3110987,25.68200148,,,,1510,001,468211,,46,468,4682,46821,,COLONIA,2010-07,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, CARLOS SALAZAR, 334, CENTRO, 64000, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,28,82,Recavisa,Refacciones diesel y camión,nuevo-leon,monterrey,recavisa-monterrey-366366,/nuevo-leon/monterrey/recavisa-monterrey-366366/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/recavisa-monterrey-366366/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Recavisa en Monterrey, Nuevo León","Recavisa | Refaccionaria en Monterrey, Nuevo León","Ficha de Recavisa, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Recavisa es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211011961000000000U5,10155918,PNEUMAK DE MEXICO,FRANCISCO CANSECO,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,DOCTOR JOSE ELEUTERIO GONZALEZ,3001,,MITRAS NORTE,64320,"Monterrey, Monterrey, Nuevo León",8183113827,FRANCISCO.CANSECO@PNEUMAK.COM,WWW.PNEUMAK.COM,Fijo,-100.34999644,25.71269381,,,,0635,005,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"AVENIDA, DOCTOR JOSE ELEUTERIO GONZALEZ, 3001, MITRAS NORTE, 64320, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,29,82,Pneumak De Mexico,Refacciones diesel y camión,nuevo-leon,monterrey,pneumak-de-mexico-monterrey-155918,/nuevo-leon/monterrey/pneumak-de-mexico-monterrey-155918/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/pneumak-de-mexico-monterrey-155918/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Pneumak De Mexico en Monterrey, Nuevo León","Pneumak De Mexico | Refaccionaria en Monterrey, Nuevo León","Ficha de Pneumak De Mexico, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Pneumak De Mexico es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211011871000000000U6,9997190,PISTTON,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,MAGNOLIA,1899,,REFORMA,64530,"Monterrey, Monterrey, Nuevo León",8112739953,PISTTONAUTOPARTES@GMAIL.COM,WWW.PISTTON.COM,Fijo,-100.29465474,25.69486684,,,,1027,006,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, MAGNOLIA, 1899, REFORMA, 64530, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,30,82,Pistton,Refacciones diesel y camión,nuevo-leon,monterrey,pistton-monterrey-997190,/nuevo-leon/monterrey/pistton-monterrey-997190/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/pistton-monterrey-997190/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Pistton en Monterrey, Nuevo León","Pistton | Refaccionaria en Monterrey, Nuevo León","Ficha de Pistton, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Pistton es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211005991000000000U0,6215977,OILGEAR,OILGER MEXICANA,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,ARGENTINA,3913,,LADERAS DEL MIRADOR,64765,"Monterrey, Monterrey, Nuevo León",8110990801,OILGEAR_MEXICANA@YAHOO.COM.COM,WWW.OILGERA.COM,Fijo,-100.30231577,25.63441755,,,,3659,023,468211,,46,468,4682,46821,,COLONIA,2014-12,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, ARGENTINA, 3913, LADERAS DEL MIRADOR, 64765, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,31,82,Oilgear,Refacciones diesel y camión,nuevo-leon,monterrey,oilgear-monterrey-215977,/nuevo-leon/monterrey/oilgear-monterrey-215977/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/oilgear-monterrey-215977/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Oilgear en Monterrey, Nuevo León","Oilgear | Refaccionaria en Monterrey, Nuevo León","Ficha de Oilgear, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Oilgear es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211007121002000000U2,2972173,MOTORES SOSA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,AGUSTIN MELGAR,2407,,REFORMA,64530,"Monterrey, Monterrey, Nuevo León",8183722090,ELIUD_SOSA@HOTMAIL.COM,WWW.MOTORESSOSA.COM,Fijo,-100.29432176,25.69527052,,,,1027,001,468211,,46,468,4682,46821,,COLONIA,2014-12,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, AGUSTIN MELGAR, 2407, REFORMA, 64530, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,32,82,Motores Sosa,Refacciones diesel y camión,nuevo-leon,monterrey,motores-sosa-monterrey-972173,/nuevo-leon/monterrey/motores-sosa-monterrey-972173/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/motores-sosa-monterrey-972173/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Motores Sosa en Monterrey, Nuevo León","Motores Sosa | Refaccionaria en Monterrey, Nuevo León","Ficha de Motores Sosa, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Motores Sosa es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211008001000038865S5,6712542,LTH HIGH BATTERY SUCURSAL ASTROS,HIGH BATTERY,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,AVENIDA DE LOS ASTROS,200,0,BARRIO ESTRELLA,64102,"Monterrey, Monterrey, Nuevo León",8120893399,PONIENTE@HGHBATTERY.COM,WWW.HIGHBATTERY.COM,Fijo,-100.40495096,25.76622427,,,,484A,056,468211,,46,468,4682,46821,,COLONIA,2026-04,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, AVENIDA DE LOS ASTROS, 200, 0, BARRIO ESTRELLA, 64102, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,33,82,Lth High Battery Sucursal Astros,Refacciones diesel y camión,nuevo-leon,monterrey,lth-high-battery-sucursal-astros-monterrey-712542,/nuevo-leon/monterrey/lth-high-battery-sucursal-astros-monterrey-712542/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/lth-high-battery-sucursal-astros-monterrey-712542/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Lth High Battery Sucursal Astros en Monterrey, Nuevo León","Lth High Battery Sucursal Astros | Refaccionaria en Monterrey, Nuevo León","Ficha de Lth High Battery Sucursal Astros, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Lth High Battery Sucursal Astros es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211011911000000000U0,10532953,JUGUETERIA OFF ROAD,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,EUGENIO GARZA SADA,3916,,SIERRA VENTANA,64780,"Monterrey, Monterrey, Nuevo León",8181765530,JUGUETERIAOFFROAD@GMAIL.COM,WWW.JUGETERIAOFFROAD.COM,Fijo,-100.27980137,25.63119659,,,,4229,006,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"AVENIDA, EUGENIO GARZA SADA, 3916, SIERRA VENTANA, 64780, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,34,82,Jugueteria Off Road,Refacciones diesel y camión,nuevo-leon,monterrey,jugueteria-off-road-monterrey-532953,/nuevo-leon/monterrey/jugueteria-off-road-monterrey-532953/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/jugueteria-off-road-monterrey-532953/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Jugueteria Off Road en Monterrey, Nuevo León","Jugueteria Off Road | Refaccionaria en Monterrey, Nuevo León","Ficha de Jugueteria Off Road, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Jugueteria Off Road es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211005063000000000U8,3027094,INTERNATIONAL BEARNINGS,INTERNATINAL BEARNING SERVICE DE MEXICO,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,AVENIDA,PASEO DE LOS LEONES,1890,,LAS CUMBRES SEGUNDO SECTOR,64610,"Monterrey, Monterrey, Nuevo León",8183702266,VENTAS@BALEROSIBS.COM,WWW.BALEROSIBS.COM,Fijo,-100.36772683,25.70270838,,,,0866,007,468211,,46,468,4682,46821,,COLONIA,2010-07,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"AVENIDA, PASEO DE LOS LEONES, 1890, LAS CUMBRES SEGUNDO SECTOR, 64610, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,35,82,International Bearnings,Refacciones diesel y camión,nuevo-leon,monterrey,international-bearnings-monterrey-027094,/nuevo-leon/monterrey/international-bearnings-monterrey-027094/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/international-bearnings-monterrey-027094/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"International Bearnings en Monterrey, Nuevo León","International Bearnings | Refaccionaria en Monterrey, Nuevo León","Ficha de International Bearnings, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","International Bearnings es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211011841000000000U9,11254483,HIGH LEVEL SERVICIO AUTOMOTRIZ,HIGH LEVEL SERVICIO AUTOMOTRIZ,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,ADOLFO RUIZ CORTINES,6408,,PORTAL DE CUMBRES PRIMER SECTOR SEGUNDA ETAPA,64348,"Monterrey, Monterrey, Nuevo León",8110661178,HLVARAGAN@HOTMAIL.COM,WWW.HGHLIVELSERVICIOAUTOMOTRIS.COM,Fijo,-100.38697479,25.74477522,,,,4074,008,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"AVENIDA, ADOLFO RUIZ CORTINES, 6408, PORTAL DE CUMBRES PRIMER SECTOR SEGUNDA ETAPA, 64348, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,36,82,High Level Servicio Automotriz,Refacciones diesel y camión,nuevo-leon,monterrey,high-level-servicio-automotriz-monterrey-254483,/nuevo-leon/monterrey/high-level-servicio-automotriz-monterrey-254483/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/high-level-servicio-automotriz-monterrey-254483/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"High Level Servicio Automotriz en Monterrey, Nuevo León","High Level Servicio Automotriz | Refaccionaria en Monterrey, Nuevo León","Ficha de High Level Servicio Automotriz, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","High Level Servicio Automotriz es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211011923000000000U5,10722032,FUEL & COOL FUEL INJECTION EXPERTS,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CALLE,PABLO A DE LA GARZA,2620,,MODERNA,64530,"Monterrey, Monterrey, Nuevo León",8111135882,ALEJANDRO.SAUCEDAJR@GMAIL.COM,WWW.CLICKYOURPART.MX,Fijo,-100.28738757,25.6975436,,,,1046,030,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, PABLO A DE LA GARZA, 2620, MODERNA, 64530, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,37,82,Fuel & Cool Fuel Injection Experts,Refacciones diesel y camión,nuevo-leon,monterrey,fuel-cool-fuel-injection-experts-monterrey-722032,/nuevo-leon/monterrey/fuel-cool-fuel-injection-experts-monterrey-722032/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/fuel-cool-fuel-injection-experts-monterrey-722032/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Fuel & Cool Fuel Injection Experts en Monterrey, Nuevo León","Fuel & Cool Fuel Injection Experts | Refaccionaria en Monterrey, Nuevo León","Ficha de Fuel & Cool Fuel Injection Experts, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Fuel & Cool Fuel Injection Experts es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211012243000000000U7,9754229,DIROSA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CALLE,LIBERTAD,1216,,MODERNA,64530,"Monterrey, Monterrey, Nuevo León",8115888432,DIROSA_AUTO@HOTMAIL.COM,WWW.REFACCION.COM,Fijo,-100.28741205,25.69974555,,,,1031,021,468211,,46,468,4682,46821,,COLONIA,2024-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, LIBERTAD, 1216, MODERNA, 64530, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,38,82,Dirosa,Refacciones diesel y camión,nuevo-leon,monterrey,dirosa-monterrey-754229,/nuevo-leon/monterrey/dirosa-monterrey-754229/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/dirosa-monterrey-754229/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Dirosa en Monterrey, Nuevo León","Dirosa | Refaccionaria en Monterrey, Nuevo León","Ficha de Dirosa, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Dirosa es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19026468211003051100006056S2,6749935,DICCOM,DISTRIBUIDORA CHAO COMERCIAL,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,SALVADOR DÍAZ MIRÓN,3632,,HIDALGO,64290,"Monterrey, Monterrey, Nuevo León",3311647347,ADRICHAO@DICCOM.COM,WWW.DICCOM.COM,Fijo,-100.318655,25.71007305,,,,0777,019,468211,,46,468,4682,46821,,COLONIA,2016-10,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, SALVADOR DÍAZ MIRÓN, 3632, HIDALGO, 64290, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,39,82,Diccom,Refacciones diesel y camión,nuevo-leon,monterrey,diccom-monterrey-749935,/nuevo-leon/monterrey/diccom-monterrey-749935/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/diccom-monterrey-749935/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Diccom en Monterrey, Nuevo León","Diccom | Refaccionaria en Monterrey, Nuevo León","Ficha de Diccom, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Diccom es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211010133000054607M2,8649272,DELATSA,DISTRIBUCIONES DELAT,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CALLE,VICENTE GUERRERO,767,,CENTRO,64000,"Monterrey, Monterrey, Nuevo León",8110333033,ALEJANDRA.MATA@DELATSA.COM.MX,WWW.DELATSA.COM.MX,Fijo,-100.31252746,25.68175663,,,,1510,006,468211,,46,468,4682,46821,,COLONIA,2019-11,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, VICENTE GUERRERO, 767, CENTRO, 64000, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,40,82,Delatsa,Refacciones diesel y camión,nuevo-leon,monterrey,delatsa-monterrey-649272,/nuevo-leon/monterrey/delatsa-monterrey-649272/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/delatsa-monterrey-649272/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Delatsa en Monterrey, Nuevo León","Delatsa | Refaccionaria en Monterrey, Nuevo León","Ficha de Delatsa, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Delatsa es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211007632002000000U8,6214716,CARDANAS Y NUDOS,CARDANAS Y NUDOS,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CALLE,PLAN DE AYUTLA,,,TREVIÑO,64570,"Monterrey, Monterrey, Nuevo León",8183741999,RODRIGO@CARDANESYNUEDOS.COM,WWW.CADANESYNUEDOS.COM,Fijo,-100.30136317,25.68700854,,,,1277,027,468211,,46,468,4682,46821,,COLONIA,2014-12,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, PLAN DE AYUTLA, TREVIÑO, 64570, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,41,82,Cardanas Y Nudos,Refacciones diesel y camión,nuevo-leon,monterrey,cardanas-y-nudos-monterrey-214716,/nuevo-leon/monterrey/cardanas-y-nudos-monterrey-214716/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/cardanas-y-nudos-monterrey-214716/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Cardanas Y Nudos en Monterrey, Nuevo León","Cardanas Y Nudos | Refaccionaria en Monterrey, Nuevo León","Ficha de Cardanas Y Nudos, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Cardanas Y Nudos es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211005555001008919M3,6366749,AUTO PARTES MOSAR,AUTO PARTES MOSAR,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,ADOLFO RUÍZ CORTINES,2720,,MODERNA,64530,"Monterrey, Monterrey, Nuevo León",8110668554,JGSANCHEZ@APMOSAR.COM.MX,WWW.APMOSAR.COM.MX,Fijo,-100.2859256,25.70357495,,,,1050,015,468211,,46,468,4682,46821,,COLONIA,2010-07,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"AVENIDA, ADOLFO RUÍZ CORTINES, 2720, MODERNA, 64530, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,42,82,Auto Partes Mosar,Refacciones diesel y camión,nuevo-leon,monterrey,auto-partes-mosar-monterrey-366749,/nuevo-leon/monterrey/auto-partes-mosar-monterrey-366749/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/auto-partes-mosar-monterrey-366749/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Auto Partes Mosar en Monterrey, Nuevo León","Auto Partes Mosar | Refaccionaria en Monterrey, Nuevo León","Ficha de Auto Partes Mosar, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Auto Partes Mosar es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
19039468211003631002008919S4,6369652,AUTO PARTES MOSAR,AUTO PARTES MOSAR,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,RÍO SENA,5,,ROMA,64700,"Monterrey, Monterrey, Nuevo León",8110668554,JGSANCHEZ@APMOSAR.COM.MX,WWW.APMORSAR.COM.MX,Fijo,-100.29841341,25.65921846,,,,2006,027,468211,,46,468,4682,46821,,COLONIA,2010-07,190390001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Monterrey,"CALLE, RÍO SENA, 5, ROMA, 64700, Monterrey, Monterrey, Nuevo León",sí,sí,sí,sí,43,82,Auto Partes Mosar,Refacciones diesel y camión,nuevo-leon,monterrey,auto-partes-mosar-monterrey-369652,/nuevo-leon/monterrey/auto-partes-mosar-monterrey-369652/,https://www.rankearefaccionarias.info/nuevo-leon/monterrey/auto-partes-mosar-monterrey-369652/,published,2026-08-23,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-23,AutoPartsStore,"Auto Partes Mosar en Monterrey, Nuevo León","Auto Partes Mosar | Refaccionaria en Monterrey, Nuevo León","Ficha de Auto Partes Mosar, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Monterrey, Nuevo León.","Auto Partes Mosar es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Monterrey, Nuevo León.",DENUE/INEGI,ok_para_publicar
